"","feature","task","shap_phi","fname","group","taxa"
"144","wr",4,43.7410348290694,"wr","hydro","AlChlo_ChIn"
"145","awc_top",5,7.16531023137271,"awc_top","hydro","AlChlo_ChLe"
"146","bio_1",5,1.19836753852665,"TMeanY","temperature","AlChlo_ChLe"
"147","bio_10",5,2.53911820262671,"TMeanWarmQ","temperature","AlChlo_ChLe"
"148","bio_11",5,4.49772517964244,"TMeanColdQ","temperature","AlChlo_ChLe"
"149","bio_12",5,2.14266670398414,"PTotY","precipitation","AlChlo_ChLe"
"150","bio_13",5,24.5407437277585,"PWetM","precipitation","AlChlo_ChLe"
"151","bio_14",5,6.63944313563406,"PDryM","precipitation","AlChlo_ChLe"
"152","bio_15",5,3.36528697483242,"PSeason","precipitation","AlChlo_ChLe"
"153","bio_16",5,4.42209236197174,"PWetQ","precipitation","AlChlo_ChLe"
"154","bio_17",5,2.20507797174156,"PDryQ","precipitation","AlChlo_ChLe"
"155","bio_18",5,2.50415034845471,"PWarmQ","precipitation","AlChlo_ChLe"
"156","bio_19",5,21.7149716100842,"PColdQ","precipitation","AlChlo_ChLe"
"157","bio_2",5,3.17643743366003,"TMeanRngD","temperature","AlChlo_ChLe"
"158","bio_3",5,42.9172800106555,"TIso","temperature","AlChlo_ChLe"
"159","bio_4",5,43.7112919955701,"TSeason","temperature","AlChlo_ChLe"
"160","bio_5",5,3.95407849222422,"TMaxWarmM","temperature","AlChlo_ChLe"
"161","bio_6",5,1.54025345362723,"TMinColdM","temperature","AlChlo_ChLe"
"162","bio_7",5,20.5177648311853,"TRngY","temperature","AlChlo_ChLe"
"163","bio_8",5,5.24107725463808,"TMeanWetQ","temperature","AlChlo_ChLe"
"164","bio_9",5,6.0054255771637,"TMeanDryQ","temperature","AlChlo_ChLe"
"165","bs_top",5,16.7850180497766,"bs_top","hydro","AlChlo_ChLe"
"166","Carbone",5,2.57667356930673,"C","physchem","AlChlo_ChLe"
"167","cec_top",5,22.2437424856424,"cec_top","hydro","AlChlo_ChLe"
"168","clay",5,7.65992146626115,"clay","structural","AlChlo_ChLe"
"169","clc",5,18.6908861129731,"clc","landcover","AlChlo_ChLe"
"170","CN",5,16.3188479603827,"CN","physchem","AlChlo_ChLe"
"171","crusting",5,30.186479800716,"crusting","structural","AlChlo_ChLe"
"172","dgh",5,5.84381298191845,"dgh","structural","AlChlo_ChLe"
"173","dimp",5,10.029888548553,"dimp","structural","AlChlo_ChLe"
"174","erodi",5,27.7042637746781,"erodi","structural","AlChlo_ChLe"
"175","parmado",5,18.1985788752139,"parmado","structural","AlChlo_ChLe"
"176","pd_top",5,3.59003816753626,"pd_top","structural","AlChlo_ChLe"
"177","pH",5,30.9685905568302,"pH","physchem","AlChlo_ChLe"
"178","proxi_eau_fast",5,0.692862980142236,"proxi_eau_fast","hydro","AlChlo_ChLe"
"179","silt",5,11.8134235338122,"silt","structural","AlChlo_ChLe"
"180","wr",5,22.0048661655188,"wr","hydro","AlChlo_ChLe"
"181","awc_top",6,38.8023023618016,"awc_top","hydro","AlChlo_ChWa"
"182","bio_1",6,24.8109834433229,"TMeanY","temperature","AlChlo_ChWa"
"183","bio_10",6,14.4618114594769,"TMeanWarmQ","temperature","AlChlo_ChWa"
"184","bio_11",6,21.0897576299065,"TMeanColdQ","temperature","AlChlo_ChWa"
"185","bio_12",6,11.3487267978287,"PTotY","precipitation","AlChlo_ChWa"
"186","bio_13",6,51.2392240151505,"PWetM","precipitation","AlChlo_ChWa"
"187","bio_14",6,23.9199712545512,"PDryM","precipitation","AlChlo_ChWa"
"188","bio_15",6,20.5083612823628,"PSeason","precipitation","AlChlo_ChWa"
"189","bio_16",6,6.62258776540181,"PWetQ","precipitation","AlChlo_ChWa"
"190","bio_17",6,18.4472415960967,"PDryQ","precipitation","AlChlo_ChWa"
"191","bio_18",6,96.3535253552198,"PWarmQ","precipitation","AlChlo_ChWa"
"192","bio_19",6,68.9011852740069,"PColdQ","precipitation","AlChlo_ChWa"
"193","bio_2",6,19.4266465343895,"TMeanRngD","temperature","AlChlo_ChWa"
"194","bio_3",6,72.8500110418114,"TIso","temperature","AlChlo_ChWa"
"195","bio_4",6,81.8933470491538,"TSeason","temperature","AlChlo_ChWa"
"196","bio_5",6,20.8511559798749,"TMaxWarmM","temperature","AlChlo_ChWa"
"197","bio_6",6,11.5784214895222,"TMinColdM","temperature","AlChlo_ChWa"
"198","bio_7",6,7.34195413977514,"TRngY","temperature","AlChlo_ChWa"
"199","bio_8",6,17.2019987139539,"TMeanWetQ","temperature","AlChlo_ChWa"
"200","bio_9",6,7.86217916988652,"TMeanDryQ","temperature","AlChlo_ChWa"
"201","bs_top",6,39.7610743008198,"bs_top","hydro","AlChlo_ChWa"
"202","Carbone",6,5.34662901164447,"C","physchem","AlChlo_ChWa"
"203","cec_top",6,25.4629577478267,"cec_top","hydro","AlChlo_ChWa"
"204","clay",6,6.88070216442954,"clay","structural","AlChlo_ChWa"
"205","clc",6,47.9557213968194,"clc","landcover","AlChlo_ChWa"
"206","CN",6,10.8732008607589,"CN","physchem","AlChlo_ChWa"
"207","crusting",6,23.2304552230711,"crusting","structural","AlChlo_ChWa"
"208","dgh",6,12.5261083705974,"dgh","structural","AlChlo_ChWa"
"209","dimp",6,14.2118327726317,"dimp","structural","AlChlo_ChWa"
"210","erodi",6,9.04008346103297,"erodi","structural","AlChlo_ChWa"
"211","parmado",6,16.3293238559482,"parmado","structural","AlChlo_ChWa"
"212","pd_top",6,10.8686910210839,"pd_top","structural","AlChlo_ChWa"
"213","pH",6,37.8911516458965,"pH","physchem","AlChlo_ChWa"
"214","proxi_eau_fast",6,1.5225177743102,"proxi_eau_fast","hydro","AlChlo_ChWa"
"215","silt",6,23.7052326089629,"silt","structural","AlChlo_ChWa"
"216","wr",6,29.1382204881549,"wr","hydro","AlChlo_ChWa"
"217","awc_top",7,28.2406135320722,"awc_top","hydro","AlChlo_PoLe"
"218","bio_1",7,4.47395544414874,"TMeanY","temperature","AlChlo_PoLe"
"219","bio_10",7,9.33734572756257,"TMeanWarmQ","temperature","AlChlo_PoLe"
"220","bio_11",7,8.3995343208668,"TMeanColdQ","temperature","AlChlo_PoLe"
"221","bio_12",7,7.08694959779561,"PTotY","precipitation","AlChlo_PoLe"
"222","bio_13",7,84.1281540454566,"PWetM","precipitation","AlChlo_PoLe"
"223","bio_14",7,43.2772929881393,"PDryM","precipitation","AlChlo_PoLe"
"224","bio_15",7,35.4571863937539,"PSeason","precipitation","AlChlo_PoLe"
"225","bio_16",7,8.15313189248773,"PWetQ","precipitation","AlChlo_PoLe"
"226","bio_17",7,9.89417161973652,"PDryQ","precipitation","AlChlo_PoLe"
"227","bio_18",7,89.0153582227266,"PWarmQ","precipitation","AlChlo_PoLe"
"228","bio_19",7,60.4060425999269,"PColdQ","precipitation","AlChlo_PoLe"
"229","bio_2",7,23.7288050652253,"TMeanRngD","temperature","AlChlo_PoLe"
"230","bio_3",7,37.5268604280745,"TIso","temperature","AlChlo_PoLe"
"231","bio_4",7,62.8425926039172,"TSeason","temperature","AlChlo_PoLe"
"232","bio_5",7,13.4163797412045,"TMaxWarmM","temperature","AlChlo_PoLe"
"233","bio_6",7,17.7504163067874,"TMinColdM","temperature","AlChlo_PoLe"
"234","bio_7",7,26.8924949348142,"TRngY","temperature","AlChlo_PoLe"
"235","bio_8",7,35.2030675068536,"TMeanWetQ","temperature","AlChlo_PoLe"
"236","bio_9",7,15.4226558589899,"TMeanDryQ","temperature","AlChlo_PoLe"
"237","bs_top",7,51.9991031911591,"bs_top","hydro","AlChlo_PoLe"
"238","Carbone",7,13.1817688649439,"C","physchem","AlChlo_PoLe"
"239","cec_top",7,30.2293234357416,"cec_top","hydro","AlChlo_PoLe"
"240","clay",7,1.36455511377601,"clay","structural","AlChlo_PoLe"
"241","clc",7,112.662508808319,"clc","landcover","AlChlo_PoLe"
"242","CN",7,20.1101712774696,"CN","physchem","AlChlo_PoLe"
"243","crusting",7,37.242959940559,"crusting","structural","AlChlo_PoLe"
"244","dgh",7,59.5174129728038,"dgh","structural","AlChlo_PoLe"
"245","dimp",7,3.01520057912014,"dimp","structural","AlChlo_PoLe"
"246","erodi",7,23.6911554239607,"erodi","structural","AlChlo_PoLe"
"247","parmado",7,26.5903532092911,"parmado","structural","AlChlo_PoLe"
"248","pd_top",7,48.0511388075318,"pd_top","structural","AlChlo_PoLe"
"249","pH",7,33.051374394891,"pH","physchem","AlChlo_PoLe"
"250","proxi_eau_fast",7,2.00383404426189,"proxi_eau_fast","hydro","AlChlo_PoLe"
"251","silt",7,24.334848104051,"silt","structural","AlChlo_PoLe"
"252","wr",7,20.8527009129058,"wr","hydro","AlChlo_PoLe"
"253","awc_top",8,31.467352158123,"awc_top","hydro","AlChlo_PoIn"
"254","bio_1",8,11.8691852918666,"TMeanY","temperature","AlChlo_PoIn"
"255","bio_10",8,4.14221638431933,"TMeanWarmQ","temperature","AlChlo_PoIn"
"256","bio_11",8,28.1296054691262,"TMeanColdQ","temperature","AlChlo_PoIn"
"257","bio_12",8,10.2640286062389,"PTotY","precipitation","AlChlo_PoIn"
"258","bio_13",8,71.1742768670809,"PWetM","precipitation","AlChlo_PoIn"
"259","bio_14",8,20.3132089322456,"PDryM","precipitation","AlChlo_PoIn"
"260","bio_15",8,8.96876661482283,"PSeason","precipitation","AlChlo_PoIn"
"261","bio_16",8,29.9807552389327,"PWetQ","precipitation","AlChlo_PoIn"
"262","bio_17",8,17.8321360215925,"PDryQ","precipitation","AlChlo_PoIn"
"263","bio_18",8,51.3178986425729,"PWarmQ","precipitation","AlChlo_PoIn"
"264","bio_19",8,97.3205526346455,"PColdQ","precipitation","AlChlo_PoIn"
"265","bio_2",8,13.8967520959704,"TMeanRngD","temperature","AlChlo_PoIn"
"266","bio_3",8,55.6406480165964,"TIso","temperature","AlChlo_PoIn"
"267","bio_4",8,30.2770322662398,"TSeason","temperature","AlChlo_PoIn"
"268","bio_5",8,7.09346726008067,"TMaxWarmM","temperature","AlChlo_PoIn"
"269","bio_6",8,20.9750499011065,"TMinColdM","temperature","AlChlo_PoIn"
"270","bio_7",8,47.2263172130927,"TRngY","temperature","AlChlo_PoIn"
"271","bio_8",8,5.31165805680088,"TMeanWetQ","temperature","AlChlo_PoIn"
"272","bio_9",8,66.6290240388293,"TMeanDryQ","temperature","AlChlo_PoIn"
"273","bs_top",8,21.2787083642352,"bs_top","hydro","AlChlo_PoIn"
"274","Carbone",8,33.6915699209694,"C","physchem","AlChlo_PoIn"
"275","cec_top",8,65.6610906562653,"cec_top","hydro","AlChlo_PoIn"
"276","clay",8,23.3287513331766,"clay","structural","AlChlo_PoIn"
"277","clc",8,41.9891278126482,"clc","landcover","AlChlo_PoIn"
"278","CN",8,23.3981220927474,"CN","physchem","AlChlo_PoIn"
"279","crusting",8,34.9293373948345,"crusting","structural","AlChlo_PoIn"
"280","dgh",8,6.96987663478699,"dgh","structural","AlChlo_PoIn"
"281","dimp",8,7.28152930073793,"dimp","structural","AlChlo_PoIn"
"282","erodi",8,55.4889450657554,"erodi","structural","AlChlo_PoIn"
"283","parmado",8,27.154120129244,"parmado","structural","AlChlo_PoIn"
"284","pd_top",8,16.1529032434376,"pd_top","structural","AlChlo_PoIn"
"285","pH",8,73.0039464775687,"pH","physchem","AlChlo_PoIn"
"286","proxi_eau_fast",8,3.11358169278573,"proxi_eau_fast","hydro","AlChlo_PoIn"
"287","silt",8,71.7884868757005,"silt","structural","AlChlo_PoIn"
"288","wr",8,46.2231347897019,"wr","hydro","AlChlo_PoIn"
"289","awc_top",9,12.7585193163029,"awc_top","hydro","AlChlo_PoCh"
"290","bio_1",9,19.1163383634046,"TMeanY","temperature","AlChlo_PoCh"
"291","bio_10",9,7.20128453873905,"TMeanWarmQ","temperature","AlChlo_PoCh"
"292","bio_11",9,20.3458062814476,"TMeanColdQ","temperature","AlChlo_PoCh"
"293","bio_12",9,13.2272170203094,"PTotY","precipitation","AlChlo_PoCh"
"294","bio_13",9,73.9240534603812,"PWetM","precipitation","AlChlo_PoCh"
"295","bio_14",9,39.8364840661456,"PDryM","precipitation","AlChlo_PoCh"
"296","bio_15",9,28.6699848642971,"PSeason","precipitation","AlChlo_PoCh"
"297","bio_16",9,7.71613197169104,"PWetQ","precipitation","AlChlo_PoCh"
"298","bio_17",9,14.65284905712,"PDryQ","precipitation","AlChlo_PoCh"
"299","bio_18",9,66.3387801753245,"PWarmQ","precipitation","AlChlo_PoCh"
"300","bio_19",9,66.3386621032065,"PColdQ","precipitation","AlChlo_PoCh"
"301","bio_2",9,12.5955958609353,"TMeanRngD","temperature","AlChlo_PoCh"
"302","bio_3",9,14.7189603548622,"TIso","temperature","AlChlo_PoCh"
"303","bio_4",9,19.6097860355806,"TSeason","temperature","AlChlo_PoCh"
"304","bio_5",9,25.7864938086318,"TMaxWarmM","temperature","AlChlo_PoCh"
"305","bio_6",9,48.2390282373371,"TMinColdM","temperature","AlChlo_PoCh"
"306","bio_7",9,52.974920868142,"TRngY","temperature","AlChlo_PoCh"
"307","bio_8",9,52.3906945127734,"TMeanWetQ","temperature","AlChlo_PoCh"
"308","bio_9",9,34.5130838334272,"TMeanDryQ","temperature","AlChlo_PoCh"
"309","bs_top",9,47.9710603714337,"bs_top","hydro","AlChlo_PoCh"
"310","Carbone",9,15.0784296896793,"C","physchem","AlChlo_PoCh"
"311","cec_top",9,30.7082252072043,"cec_top","hydro","AlChlo_PoCh"
"312","clay",9,7.18396297563826,"clay","structural","AlChlo_PoCh"
"313","clc",9,117.791949137883,"clc","landcover","AlChlo_PoCh"
"314","CN",9,42.5066539531193,"CN","physchem","AlChlo_PoCh"
"315","crusting",9,45.1613509200575,"crusting","structural","AlChlo_PoCh"
"316","dgh",9,44.4430727454303,"dgh","structural","AlChlo_PoCh"
"317","dimp",9,13.9385102082008,"dimp","structural","AlChlo_PoCh"
"318","erodi",9,23.0511884339278,"erodi","structural","AlChlo_PoCh"
"319","parmado",9,19.8845851114033,"parmado","structural","AlChlo_PoCh"
"320","pd_top",9,77.4991495046958,"pd_top","structural","AlChlo_PoCh"
"321","pH",9,8.03075939810599,"pH","physchem","AlChlo_PoCh"
"322","proxi_eau_fast",9,3.21816116136609,"proxi_eau_fast","hydro","AlChlo_PoCh"
"323","silt",9,23.9508887652581,"silt","structural","AlChlo_PoCh"
"324","wr",9,22.782153226004,"wr","hydro","AlChlo_PoCh"
"325","awc_top",10,2.02976644362458,"awc_top","hydro","ApArve"
"326","bio_1",10,17.3633002978861,"TMeanY","temperature","ApArve"
"327","bio_10",10,13.1385810170706,"TMeanWarmQ","temperature","ApArve"
"328","bio_11",10,7.88913745298131,"TMeanColdQ","temperature","ApArve"
"329","bio_12",10,4.42454795774667,"PTotY","precipitation","ApArve"
"330","bio_13",10,1.82195872855482,"PWetM","precipitation","ApArve"
"331","bio_14",10,3.61898375018351,"PDryM","precipitation","ApArve"
"332","bio_15",10,1.30020318382907,"PSeason","precipitation","ApArve"
"333","bio_16",10,1.06082874749857,"PWetQ","precipitation","ApArve"
"334","bio_17",10,4.11967352684766,"PDryQ","precipitation","ApArve"
"335","bio_18",10,14.870643612797,"PWarmQ","precipitation","ApArve"
"336","bio_19",10,29.4890469821635,"PColdQ","precipitation","ApArve"
"337","bio_2",10,19.6956687073028,"TMeanRngD","temperature","ApArve"
"338","bio_3",10,22.7709954103305,"TIso","temperature","ApArve"
"339","bio_4",10,5.74990269021404,"TSeason","temperature","ApArve"
"340","bio_5",10,6.42893749541375,"TMaxWarmM","temperature","ApArve"
"341","bio_6",10,10.1265034684329,"TMinColdM","temperature","ApArve"
"342","bio_7",10,4.91966252381933,"TRngY","temperature","ApArve"
"343","bio_8",10,1.43938344135596,"TMeanWetQ","temperature","ApArve"
"344","bio_9",10,1.6111838400743,"TMeanDryQ","temperature","ApArve"
"345","bs_top",10,24.1373336741706,"bs_top","hydro","ApArve"
"346","Carbone",10,4.70832069544819,"C","physchem","ApArve"
"347","cec_top",10,8.16536618108458,"cec_top","hydro","ApArve"
"348","clay",10,11.4754818750378,"clay","structural","ApArve"
"349","clc",10,7.49626952967973,"clc","landcover","ApArve"
"350","CN",10,11.7204855177597,"CN","physchem","ApArve"
"351","crusting",10,13.3521168724663,"crusting","structural","ApArve"
"352","dgh",10,0.576237551721014,"dgh","structural","ApArve"
"353","dimp",10,1.41694900991316,"dimp","structural","ApArve"
"354","erodi",10,3.29626863578399,"erodi","structural","ApArve"
"355","parmado",10,19.3783008574304,"parmado","structural","ApArve"
"356","pd_top",10,17.4411663898663,"pd_top","structural","ApArve"
"357","pH",10,9.59178142055284,"pH","physchem","ApArve"
"358","proxi_eau_fast",10,0.697125364035078,"proxi_eau_fast","hydro","ApArve"
"359","silt",10,9.93637874889796,"silt","structural","ApArve"
"360","wr",10,8.20475671804739,"wr","hydro","ApArve"
"361","awc_top",11,2.80277560637104,"awc_top","hydro","ApBali"
"362","bio_1",11,1.32030862426387,"TMeanY","temperature","ApBali"
"363","bio_10",11,2.87389616941204,"TMeanWarmQ","temperature","ApBali"
"364","bio_11",11,2.20563568482731,"TMeanColdQ","temperature","ApBali"
"365","bio_12",11,6.39209712212014,"PTotY","precipitation","ApBali"
"366","bio_13",11,4.74833330316951,"PWetM","precipitation","ApBali"
"367","bio_14",11,9.60621988974725,"PDryM","precipitation","ApBali"
"368","bio_15",11,15.20204358197,"PSeason","precipitation","ApBali"
"369","bio_16",11,14.234352392606,"PWetQ","precipitation","ApBali"
"370","bio_17",11,7.38426400344245,"PDryQ","precipitation","ApBali"
"371","bio_18",11,7.64532703650423,"PWarmQ","precipitation","ApBali"
"372","bio_19",11,16.6752539614493,"PColdQ","precipitation","ApBali"
"373","bio_2",11,19.5216997670778,"TMeanRngD","temperature","ApBali"
"374","bio_3",11,21.7563801008313,"TIso","temperature","ApBali"
"375","bio_4",11,25.6009907435385,"TSeason","temperature","ApBali"
"376","bio_5",11,9.93865202571545,"TMaxWarmM","temperature","ApBali"
"377","bio_6",11,6.28209785158744,"TMinColdM","temperature","ApBali"
"378","bio_7",11,25.2433135607562,"TRngY","temperature","ApBali"
"379","bio_8",11,4.58687373744181,"TMeanWetQ","temperature","ApBali"
"380","bio_9",11,41.043034142907,"TMeanDryQ","temperature","ApBali"
"381","bs_top",11,13.8822944481329,"bs_top","hydro","ApBali"
"382","Carbone",11,0.629764357540231,"C","physchem","ApBali"
"383","cec_top",11,25.4461620459451,"cec_top","hydro","ApBali"
"384","clay",11,2.10987973437151,"clay","structural","ApBali"
"385","clc",11,17.3278564145149,"clc","landcover","ApBali"
"386","CN",11,18.1689743442933,"CN","physchem","ApBali"
"387","crusting",11,28.5966645392609,"crusting","structural","ApBali"
"388","dgh",11,2.55757056162628,"dgh","structural","ApBali"
"389","dimp",11,2.93461047070115,"dimp","structural","ApBali"
"390","erodi",11,19.6475381690415,"erodi","structural","ApBali"
"391","parmado",11,17.2567783337261,"parmado","structural","ApBali"
"392","pd_top",11,16.0617332367844,"pd_top","structural","ApBali"
"393","pH",11,37.6800031055857,"pH","physchem","ApBali"
"394","proxi_eau_fast",11,0.23845017842292,"proxi_eau_fast","hydro","ApBali"
"395","silt",11,11.8712547230111,"silt","structural","ApBali"
"396","wr",11,12.388587374193,"wr","hydro","ApBali"
"397","awc_top",12,26.6405955798663,"awc_top","hydro","ApCali_Al"
"398","bio_1",12,18.162256881753,"TMeanY","temperature","ApCali_Al"
"399","bio_10",12,24.3517987461806,"TMeanWarmQ","temperature","ApCali_Al"
"400","bio_11",12,16.6087906601791,"TMeanColdQ","temperature","ApCali_Al"
"401","bio_12",12,27.5185112388407,"PTotY","precipitation","ApCali_Al"
"402","bio_13",12,117.809977126352,"PWetM","precipitation","ApCali_Al"
"403","bio_14",12,21.0176375913707,"PDryM","precipitation","ApCali_Al"
"404","bio_15",12,54.1524833633738,"PSeason","precipitation","ApCali_Al"
"405","bio_16",12,46.1782792472013,"PWetQ","precipitation","ApCali_Al"
"406","bio_17",12,1.91636702883033,"PDryQ","precipitation","ApCali_Al"
"407","bio_18",12,57.2656915969433,"PWarmQ","precipitation","ApCali_Al"
"408","bio_19",12,47.6701553890403,"PColdQ","precipitation","ApCali_Al"
"409","bio_2",12,36.9169656449284,"TMeanRngD","temperature","ApCali_Al"
"410","bio_3",12,28.546974639659,"TIso","temperature","ApCali_Al"
"411","bio_4",12,15.3183534470693,"TSeason","temperature","ApCali_Al"
"412","bio_5",12,25.5190741538798,"TMaxWarmM","temperature","ApCali_Al"
"413","bio_6",12,33.2113386340538,"TMinColdM","temperature","ApCali_Al"
"414","bio_7",12,60.7156545091708,"TRngY","temperature","ApCali_Al"
"415","bio_8",12,35.2505561902771,"TMeanWetQ","temperature","ApCali_Al"
"416","bio_9",12,43.8136015852352,"TMeanDryQ","temperature","ApCali_Al"
"417","bs_top",12,5.9096848114194,"bs_top","hydro","ApCali_Al"
"418","Carbone",12,7.52750052446317,"C","physchem","ApCali_Al"
"419","cec_top",12,25.6892149272249,"cec_top","hydro","ApCali_Al"
"420","clay",12,24.7929254001052,"clay","structural","ApCali_Al"
"421","clc",12,23.3523794036063,"clc","landcover","ApCali_Al"
"422","CN",12,41.1263755757326,"CN","physchem","ApCali_Al"
"423","crusting",12,11.1258368274628,"crusting","structural","ApCali_Al"
"424","dgh",12,32.1779198747136,"dgh","structural","ApCali_Al"
"425","dimp",12,5.22056073966832,"dimp","structural","ApCali_Al"
"426","erodi",12,19.1289760354773,"erodi","structural","ApCali_Al"
"427","parmado",12,21.9639999550341,"parmado","structural","ApCali_Al"
"428","pd_top",12,31.4101435925369,"pd_top","structural","ApCali_Al"
"429","pH",12,30.4799614522002,"pH","physchem","ApCali_Al"
"430","proxi_eau_fast",12,0.837335998126075,"proxi_eau_fast","hydro","ApCali_Al"
"431","silt",12,25.9549114427639,"silt","structural","ApCali_Al"
"432","wr",12,25.5898346391649,"wr","hydro","ApCali_Al"
"433","awc_top",13,8.20731754630804,"awc_top","hydro","Apcali"
"434","bio_1",13,13.1276858869195,"TMeanY","temperature","Apcali"
"435","bio_10",13,15.7072806146741,"TMeanWarmQ","temperature","Apcali"
"436","bio_11",13,14.4199502623081,"TMeanColdQ","temperature","Apcali"
"437","bio_12",13,0.23521322697401,"PTotY","precipitation","Apcali"
"438","bio_13",13,12.3445590934157,"PWetM","precipitation","Apcali"
"439","bio_14",13,9.46597940087318,"PDryM","precipitation","Apcali"
"440","bio_15",13,4.39072467803955,"PSeason","precipitation","Apcali"
"441","bio_16",13,6.1296323299408,"PWetQ","precipitation","Apcali"
"442","bio_17",13,0.545561157763004,"PDryQ","precipitation","Apcali"
"443","bio_18",13,15.9593463134766,"PWarmQ","precipitation","Apcali"
"444","bio_19",13,8.74757590293884,"PColdQ","precipitation","Apcali"
"445","bio_2",13,3.36806548982859,"TMeanRngD","temperature","Apcali"
"446","bio_3",13,6.35194182783365,"TIso","temperature","Apcali"
"447","bio_4",13,21.8231560862064,"TSeason","temperature","Apcali"
"448","bio_5",13,6.51639812260866,"TMaxWarmM","temperature","Apcali"
"449","bio_6",13,14.7564530098438,"TMinColdM","temperature","Apcali"
"450","bio_7",13,5.39890672922134,"TRngY","temperature","Apcali"
"451","bio_8",13,1.10195519298315,"TMeanWetQ","temperature","Apcali"
"452","bio_9",13,20.9437924748659,"TMeanDryQ","temperature","Apcali"
"453","bs_top",13,1.05964750498533,"bs_top","hydro","Apcali"
"454","Carbone",13,0.270615002214909,"C","physchem","Apcali"
"455","cec_top",13,2.4887672278285,"cec_top","hydro","Apcali"
"456","clay",13,1.20091954946518,"clay","structural","Apcali"
"457","clc",13,7.54210356771946,"clc","landcover","Apcali"
"458","CN",13,10.3182211598754,"CN","physchem","Apcali"
"459","crusting",13,4.38614908367395,"crusting","structural","Apcali"
"460","dgh",13,11.9758444362879,"dgh","structural","Apcali"
"461","dimp",13,2.35422270029783,"dimp","structural","Apcali"
"462","erodi",13,7.18300798475742,"erodi","structural","Apcali"
"463","parmado",13,8.14361083269119,"parmado","structural","Apcali"
"464","pd_top",13,9.37491937369108,"pd_top","structural","Apcali"
"465","pH",13,6.7588683784008,"pH","physchem","Apcali"
"466","proxi_eau_fast",13,0.166445406377316,"proxi_eau_fast","hydro","Apcali"
"467","silt",13,0.202820785343647,"silt","structural","Apcali"
"468","wr",13,2.20313328504562,"wr","hydro","Apcali"
"469","awc_top",14,23.7510333443154,"awc_top","hydro","ApCali_Me"
"470","bio_1",14,24.2890988816973,"TMeanY","temperature","ApCali_Me"
"471","bio_10",14,20.7507610872667,"TMeanWarmQ","temperature","ApCali_Me"
"472","bio_11",14,41.5261160564516,"TMeanColdQ","temperature","ApCali_Me"
"473","bio_12",14,5.55024182491004,"PTotY","precipitation","ApCali_Me"
"474","bio_13",14,25.2874550149962,"PWetM","precipitation","ApCali_Me"
"475","bio_14",14,8.47955522728152,"PDryM","precipitation","ApCali_Me"
"476","bio_15",14,27.949242341686,"PSeason","precipitation","ApCali_Me"
"477","bio_16",14,23.6632611566642,"PWetQ","precipitation","ApCali_Me"
"478","bio_17",14,3.61819471179508,"PDryQ","precipitation","ApCali_Me"
"479","bio_18",14,7.34620320312679,"PWarmQ","precipitation","ApCali_Me"
"480","bio_19",14,37.4898266559746,"PColdQ","precipitation","ApCali_Me"
"481","bio_2",14,32.5015239578579,"TMeanRngD","temperature","ApCali_Me"
"482","bio_3",14,48.1095998898381,"TIso","temperature","ApCali_Me"
"483","bio_4",14,31.7093972134776,"TSeason","temperature","ApCali_Me"
"484","bio_5",14,24.5561534052296,"TMaxWarmM","temperature","ApCali_Me"
"485","bio_6",14,13.1186364231538,"TMinColdM","temperature","ApCali_Me"
"486","bio_7",14,3.20615413513966,"TRngY","temperature","ApCali_Me"
"487","bio_8",14,1.11835706110112,"TMeanWetQ","temperature","ApCali_Me"
"488","bio_9",14,52.6248633358302,"TMeanDryQ","temperature","ApCali_Me"
"489","bs_top",14,17.6217021571565,"bs_top","hydro","ApCali_Me"
"490","Carbone",14,33.078299662373,"C","physchem","ApCali_Me"
"491","cec_top",14,17.3148707944341,"cec_top","hydro","ApCali_Me"
"492","clay",14,5.01950096743181,"clay","structural","ApCali_Me"
"493","clc",14,63.332660741508,"clc","landcover","ApCali_Me"
"494","CN",14,5.12136664394289,"CN","physchem","ApCali_Me"
"495","crusting",14,32.8280070997076,"crusting","structural","ApCali_Me"
"496","dgh",14,6.30285368715879,"dgh","structural","ApCali_Me"
"497","dimp",14,6.08170187908225,"dimp","structural","ApCali_Me"
"498","erodi",14,22.291585108079,"erodi","structural","ApCali_Me"
"499","parmado",14,23.9835844850075,"parmado","structural","ApCali_Me"
"500","pd_top",14,54.0807942891214,"pd_top","structural","ApCali_Me"
"501","pH",14,4.70221767952666,"pH","physchem","ApCali_Me"
"502","proxi_eau_fast",14,2.01343514649197,"proxi_eau_fast","hydro","ApCali_Me"
"503","silt",14,23.0325762422942,"silt","structural","ApCali_Me"
"504","wr",14,19.280803406341,"wr","hydro","ApCali_Me"
"505","awc_top",15,54.953369905951,"awc_top","hydro","Apcupu"
"506","bio_1",15,18.6024579980155,"TMeanY","temperature","Apcupu"
"507","bio_10",15,9.70149516529054,"TMeanWarmQ","temperature","Apcupu"
"508","bio_11",15,19.6162408315507,"TMeanColdQ","temperature","Apcupu"
"509","bio_12",15,1.49477468426106,"PTotY","precipitation","Apcupu"
"510","bio_13",15,58.7266001704673,"PWetM","precipitation","Apcupu"
"511","bio_14",15,19.6776584035205,"PDryM","precipitation","Apcupu"
"512","bio_15",15,27.5710187775048,"PSeason","precipitation","Apcupu"
"513","bio_16",15,11.0558055094525,"PWetQ","precipitation","Apcupu"
"514","bio_17",15,1.43252256988199,"PDryQ","precipitation","Apcupu"
