0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
1.7942878	0.4401257	1.6565344	0.20945334	4.5074077	3.1667266	2.331188	1.6399003	3.0195212	2.3159804	1.6006492	0.5456316	0.6828277	0.5403068	4.4489017	0.0
7.32198	0.0	6.7061505	0.06327987	1.0615526	5.504777	0.0	0.0	3.8453903	6.6880083	4.367815	1.6591585	1.7969322	0.69017214	0.0	0.68055403
0.6180434	0.36349642	0.84962034	2.0622592	2.8803983	3.8433359	2.4012973	1.2936026	2.6230636	2.5344276	2.2706764	0.5721697	0.7478491	0.6570516	2.993979	0.55442834
6.6524386	0.35320255	4.5581903	1.0265336	0.0	4.925578	0.0	0.0	2.240073	6.922699	4.9011583	1.7829139	3.2238822	0.0	0.0	2.2936826
7.5182867	0.0	6.959067	0.0	1.055096	4.495146	0.0	0.0	4.1502833	7.1122456	4.130885	1.6951969	2.4433413	0.36443114	0.0	1.2085905
7.3999853	0.0	7.1968503	0.0	1.6107492	5.006523	0.0	0.0	4.0092287	6.281395	4.427351	1.6563106	1.2692443	0.29162407	0.0	0.05987835
5.159694	0.0	6.2082024	0.0	0.61596704	2.9780545	0.0	0.0	4.52249	6.1655893	5.3869185	1.0905967	2.5054483	0.019469053	0.0	0.58535004
7.314452	0.0	6.824971	0.0	1.6608	4.0538883	0.0	0.0	4.6721334	6.420466	4.2438326	1.6894293	2.1274807	0.0	0.0	1.546202
4.484411	0.0	5.1895547	0.0	0.0	2.450418	0.0	0.0	3.6467204	4.9417067	4.969983	0.9570786	2.9660976	0.68069625	0.0	0.0
3.423335	0.24454302	5.9059396	0.0	0.0	2.0858083	0.0	0.0	3.6760547	4.192623	4.623086	0.0	2.003712	0.0	0.0	0.0
0.0	0.8661967	5.9727836	0.0	0.0	1.3454611	0.0	0.58030915	4.047798	1.6660607	5.476781	0.0	4.0103703	0.0	3.4699497	0.0
7.5577927	0.0	7.544163	0.0	0.6235439	1.7880872	0.0	0.0	3.496817	5.297182	2.794005	1.7600964	3.1343951	2.2855306	0.0	0.0
1.5257769	0.67719454	6.5170894	0.0	1.1092627	2.9271948	0.0	0.0	4.5451765	3.67579	6.4873395	0.0	1.6210883	0.0	2.935757	0.0
2.6805627	0.82267785	7.224552	0.0	0.90807664	2.3913794	0.0	0.0	4.5461197	4.4540186	5.149166	0.0	1.9926386	0.0	1.5140731	0.0
4.1958103	0.10075107	6.469097	0.0	0.79124266	3.1418576	0.0	0.0	5.219098	4.6988344	5.6356807	1.1507542	1.9291849	0.0	0.5659551	0.58413106
4.9426055	0.0	4.3499203	0.0	0.0	4.482848	0.0	0.0	4.7239165	3.7507148	4.460786	1.3462667	2.6087265	0.0	0.0	0.40792125
4.1949425	0.0	3.7996018	0.0	0.0	3.8660665	0.0	0.0	4.9596176	4.8643045	4.5156107	1.3948436	2.6436536	0.0	0.0	0.39330682
5.923891	0.0	4.2900696	0.076363206	0.0	3.39637	0.0	0.0	4.557583	4.1882796	3.6616373	3.2710857	1.9386466	2.0309367	0.0	0.68160045
6.602647	0.0	4.157881	0.0	0.0	4.094875	0.0	0.0	4.992794	4.1693416	3.42105	3.1043522	1.5585546	0.60818136	0.0	1.4136856
7.4732785	0.0	4.6485643	0.22506052	0.38951707	4.009294	0.0	0.0	4.3967404	4.3413653	2.9553227	3.6416588	0.9298997	1.7454978	0.0	0.6888712
5.428809	0.0	5.499851	0.0	0.67400044	4.4307346	0.0	0.0	4.2796874	3.86314	4.414327	1.3152244	1.187322	0.60594404	0.0	0.0
0.6453577	0.5564277	0.8187582	0.6627543	0.846851	1.6497791	1.6694956	2.345271	4.0442553	2.4270823	1.1084703	0.4669117	3.3457868	1.4856349	2.0349433	2.775654
6.309777	0.0	4.974288	0.2587722	0.5394114	1.6511331	0.0	0.0	4.8935766	4.6355696	3.4480178	3.0289233	2.0774086	3.1207724	0.0	3.0519867
5.9064007	0.0	5.244739	0.0	0.0	0.8582461	0.0	0.0	3.722734	4.832415	3.115077	3.1593013	1.4360709	2.9478068	0.0	2.4221692
5.8844833	0.0	5.016249	0.15286583	0.0	0.8533554	0.0	0.0	3.7991047	4.773004	3.272888	3.3105261	1.3370522	2.8448482	0.0	2.8564227
5.0506496	0.0	4.8578095	0.0	0.006085336	2.5737576	0.0	0.0	5.2994976	4.5831184	4.0639687	2.2990692	2.5962446	1.5113792	0.0	2.8919284
6.068134	0.0	2.964712	1.5231206	0.0	2.1225312	0.0	0.0	3.6644688	3.0229676	3.8370411	3.2982507	2.5014596	3.451868	0.0	3.1838603
6.201803	0.0	4.077967	0.40802985	0.0	2.0265694	0.0	0.0	3.6636925	3.1049812	2.8614187	2.8710165	2.3734872	2.4565434	0.0	2.8005486
4.852962	0.0	5.4087515	0.83288264	0.0	2.7963328	0.0	0.0	2.8633955	2.3737671	4.9059176	0.6033084	2.920304	2.5617287	0.0	1.0661103
1.3189912	0.32405132	5.6882133	0.0	0.47743678	2.4490004	0.0	0.0	4.0105762	4.8014946	5.252986	0.0	1.9430858	0.0	1.4018568	0.0
0.40042195	0.5124213	4.0198164	0.0	0.0	2.2942007	0.0	0.0	3.1715062	2.2675571	7.474187	0.0	3.6126764	0.5037577	0.0	2.2066534
0.0	0.041728377	4.1046376	0.0	0.0	4.391466	0.0	0.0	3.942537	3.3415544	7.147874	0.0	2.810703	0.0	1.9474587	0.0
3.1072912	0.0	4.7293963	0.0	0.0	3.1430337	0.0	0.0	5.0207353	4.290016	5.5903406	0.0	3.36017	0.8088705	0.0	0.108680576
2.588169	0.0	3.6588185	0.0	0.0	3.3271604	0.0	0.0	4.520277	4.550777	5.590783	0.1707775	3.955577	0.7520032	0.0	0.095624596
3.2441578	0.0	3.8395412	0.0	0.0	2.3031523	0.0	0.0	4.1206484	5.0169845	4.2289553	1.0442924	2.1262505	0.06799722	0.0	0.72162604
3.5962882	0.0	5.376703	0.0	0.0	2.1787524	0.0	0.0	3.9311185	4.4769363	4.8613224	0.6864594	1.9819028	1.2326231	0.0	0.6062864
1.823428	0.5241022	5.8619804	0.0	0.6231764	2.2070646	0.0	0.0	4.9738894	3.7588844	6.1238613	0.0	2.6270657	0.0	2.7526662	0.0
1.6382546	0.6547926	6.752759	0.0	0.4426266	2.6185124	0.0	0.0	4.367874	4.3616686	5.560405	0.0	1.7681952	0.0	1.4018226	0.4336818
1.2935433	0.96317303	7.0457573	0.0	1.5189419	1.9517713	0.0	0.0	4.987671	3.6286032	5.582713	0.0	1.7602193	0.0	3.6005833	0.0
3.6480193	0.0	5.8914967	0.0	0.0	2.017508	0.0	0.0	3.879046	4.341418	5.0336857	0.0	2.0870762	0.0	0.9162356	0.009970784
4.5219364	0.0	6.2782693	0.0	0.6565473	3.8872766	0.0	0.0	3.9555998	5.6671104	5.542204	1.0796874	1.622573	0.51348877	0.0	0.48911905
3.0439067	0.0	6.017653	0.0	1.0820907	3.5822518	0.0	0.0	3.8083844	4.692726	6.051369	0.0	1.3078966	0.0	0.21314442	0.0
6.008265	0.0	6.096227	0.0	1.1589792	3.6471229	0.0	0.0	4.369218	5.648357	4.616357	2.521392	1.0689348	1.0576812	0.0	1.2466046
6.1124544	0.0	5.0107527	0.0	0.7082388	4.2930155	0.0	0.0	3.9544783	6.0753875	3.9589233	2.4289393	1.0607595	0.3914355	0.0	0.0
6.4943185	0.0	6.440392	0.0	1.618129	2.733435	0.0	0.0	4.3337784	6.0166216	4.2255096	2.548936	1.4417765	1.3117694	0.0	1.3605127
4.9041123	0.0	6.1010327	0.0	0.93524635	3.5041628	0.0	0.0	4.1111856	5.757517	5.1561375	1.8938285	0.9334303	1.1288778	0.0	1.0757186
2.0103416	0.0	4.8994784	0.0	0.0	3.6293921	0.0	0.0	3.7777922	5.2020593	5.8120403	0.0	0.96531904	0.0	0.0	0.0
6.0081244	0.0	6.2439823	0.0	1.3023267	3.4964657	0.0	0.0	4.3760242	5.6542444	4.596773	2.4379995	1.1296775	1.0304046	0.0	1.4970316
1.3116355	0.0	5.9485006	0.0	0.0	1.0608957	0.0	0.0	3.7104716	4.0863786	5.1286077	0.0	1.8365575	0.0	2.4165769	0.0
2.8509388	0.0	7.420593	0.0	1.966588	0.036573708	0.0	0.0	4.299236	3.4685063	3.8372264	0.0	1.9623544	0.0	4.170538	0.0
0.352185	0.42469043	6.620376	0.0	2.6737208	2.9587204	0.0	0.0	4.6998644	2.6864297	6.51431	0.0	0.68681794	0.0	5.6023574	0.0
6.4771066	0.0	6.5779605	0.0	2.3282146	4.063093	0.0	0.0	3.9372883	5.6915402	4.057771	2.4428875	0.0	1.1050591	0.0	0.590861
5.7643776	0.0	6.463248	0.0	2.2270021	3.1942816	0.0	0.0	3.9166098	5.3942533	4.0859475	1.852838	0.7048784	0.0	0.0	0.7284449
6.203739	0.0	5.9669805	0.0	1.839655	3.3404565	0.0	0.0	3.8418412	5.8571186	3.9104009	2.5362933	0.5079217	0.7592345	0.0	1.6764561
5.1431394	0.0	7.279046	0.0	2.6122828	2.9446802	0.0	0.0	3.9408038	4.501232	3.6813657	1.8376982	0.03408301	0.0	0.0	0.0
7.4522476	0.0	6.465686	0.7979735	0.744724	1.5676843	0.0	0.0	3.7140124	5.0310793	2.634151	3.9711308	0.48893404	4.183337	0.0	1.4106853
5.3852286	0.0	4.7789745	0.0	0.92577124	2.1954086	0.0	0.0	4.6055975	5.7865415	4.2512255	3.4802284	1.0975909	1.446618	0.0	3.165798
5.134949	0.0	5.091608	1.3219566	0.9112193	3.2614596	0.0	0.0	3.9608464	5.410553	4.5884075	3.3575172	0.10427809	1.9791329	0.0	2.129105
7.199734	0.0	7.562051	0.0	1.1823347	2.0574112	0.0	0.0	4.360159	5.2652164	2.6188505	3.9450421	1.1530776	2.6479976	0.0	2.8475852
7.0641365	0.0	7.1516104	0.0	0.61212426	1.8250477	0.0	0.0	4.067918	4.399754	2.4196405	4.1453924	1.1118765	3.0805736	0.0	3.5991895
2.6339889	0.0	4.6813684	0.0	0.3909068	3.9081717	0.0	0.0	3.9373527	5.2091827	5.6947227	0.46321744	1.456058	0.0	0.0	2.3117573
6.2310224	0.0	6.334858	0.0	2.359515	2.225461	0.0	0.0	5.2798448	4.296612	3.3200758	0.85017025	2.5406063	0.6364379	0.23304945	0.57438123
5.6845164	0.0	4.876718	0.048737705	1.3525481	3.3086011	0.0	0.0	4.2262864	5.687204	4.0751	2.6839097	0.55004215	0.49065328	0.0	3.1236305
6.741252	0.0	4.1703887	1.0586455	0.7394178	1.743823	0.0	0.0	3.5414698	2.8317044	3.1740355	2.6610088	1.578715	2.7943473	0.0	4.1662803
6.4748487	0.0	5.3867345	0.0	0.978362	2.2334054	0.0	0.0	4.818688	4.2355947	3.185197	3.3075087	1.5508344	2.3442616	0.0	2.5641272
4.563136	1.8236977	0.7624622	1.1294799	0.0	2.9609857	0.39883453	0.0	4.626913	3.1934881	3.3181846	3.3174496	1.7411852	0.0	0.0	6.8682604
4.7297964	1.1670465	0.40037104	1.4906381	0.0	2.8184009	0.9647551	0.0	3.8578885	3.7816658	3.9180357	3.6125584	0.92729324	1.5388038	0.0	6.3580613
4.806629	1.1614274	0.0	1.3250622	0.0	3.4077277	0.9554574	0.0	3.968557	3.8827755	3.8936288	4.224047	0.94008875	1.5237339	0.0	5.0250683
4.4000645	0.76056397	0.9677404	0.0	0.1484327	2.3757596	0.44645548	0.0	3.7707198	3.2551022	3.107369	3.038238	0.8432138	0.8623847	0.0	5.8965955
1.0525361	1.1940373	1.0848982	0.0	2.6747775	2.8349414	2.0209217	1.3297961	3.0824223	2.2921507	2.517519	1.4298509	1.7467692	0.724686	3.6873612	2.6665573
4.5101004	0.0	3.0384068	0.11877191	0.6499602	3.937787	0.0	0.0	3.7238584	4.4450173	4.345209	2.5480042	1.2831957	0.26864573	0.0	5.4483085
6.2130637	0.0	5.8059974	0.0	1.2900769	3.0054028	0.0	0.0	3.243504	4.218644	3.2365348	3.405956	1.2300472	0.48700163	0.0	3.5700436
7.1558	0.0	6.349865	0.0	2.5449147	1.0082963	0.0	0.1627264	4.053609	3.07573	0.6907971	2.6769376	0.37133425	2.518179	0.0	0.0
7.278661	0.0	5.649561	0.0	2.3315542	1.3212878	0.0	0.37735456	3.930304	3.1503792	1.2479533	2.5959215	0.8917046	2.1142542	0.0	1.4761505
5.441481	0.6269629	3.6958375	0.67907	0.0	1.094166	0.0	0.0	3.150759	4.3267946	2.2764795	4.194243	2.2940464	1.9935559	0.0	4.088176
7.4635105	0.0	5.4337893	0.98181	1.0600147	1.3339299	0.0	0.0	3.8438125	3.4912813	1.8790308	3.9838288	0.22831154	4.093955	0.0	1.5964893
5.9394655	0.0	3.69805	0.4821665	0.091394946	0.88462985	0.0	0.500792	3.6863043	3.3502088	1.6258261	3.7160873	1.2780359	3.546074	0.0	2.016759
6.477907	0.0	4.314121	0.0	1.076496	0.79586273	0.0	0.0	4.7959785	3.5006697	0.9766767	3.6831262	0.91127753	2.9472408	0.0	2.3495107
2.7145333	0.0	0.8924916	1.6400218	0.0	3.417675	0.0	0.0	3.1888075	4.26527	4.2491126	3.8735342	0.27432436	0.8318951	0.0	4.265149
0.30054945	0.10598101	0.5798955	2.49124	1.2733777	4.5743227	0.0	0.0	2.3225832	2.094789	4.548546	1.3554455	0.18238291	0.0	0.3511019	3.4786997
0.017765254	0.0	0.3757061	2.8490071	1.1168706	4.4743795	0.0	0.0	2.3519988	2.7961154	4.727991	1.1661813	0.19498861	0.0	0.36313334	4.3502235
0.85404444	0.2061094	0.26418817	2.5104206	1.2655008	3.3408213	0.051122814	0.0	2.728761	2.4975357	4.616645	1.9901437	0.4463246	0.7164902	0.09463748	4.253498
0.0	1.0250137	0.49886516	1.7372072	1.2507976	3.575976	0.0	0.25075376	2.4998252	1.8195124	4.169247	0.9942717	0.2695852	0.0	0.9354789	3.7226524
0.0	0.0130337775	0.6876215	1.3903662	0.17692322	2.9056911	0.0	0.54351646	2.5761642	1.4234401	4.944258	0.38433754	1.5102466	0.8124126	2.4468808	3.199664
0.2671432	0.0	1.3991673	2.2987344	0.9972693	3.4252975	0.0	0.0	2.641702	2.4996972	5.0404735	1.7231839	0.7319952	0.24789867	0.107548654	3.6446917
2.5503006	0.0	1.9675492	1.5833232	0.16189845	2.4884746	0.0	0.0	3.1813822	3.4602737	4.443367	3.4287252	0.99002254	1.4463685	0.0	5.5801167
4.6485443	0.0	3.0960217	2.635498	0.0	3.8992326	0.0	0.0	3.1003752	4.9327435	4.886495	4.265702	0.0	1.299181	0.0	3.7581024
2.134664	0.0	1.6901513	1.2826433	0.1737485	4.046751	0.0	0.0	2.82268	3.7711728	5.2336855	1.5816183	1.5397241	0.0	0.0	3.8279042
2.7102256	0.0	2.9431157	0.35078305	0.6416948	3.0571837	0.0	0.0	3.003884	3.789345	4.493437	1.8785316	1.2846601	0.0	0.0	3.2347012
1.96831	0.0	1.7687677	1.8792062	0.0	3.313581	0.0	0.0	2.7312536	3.8516512	5.605133	2.2241373	1.9025552	0.563132	0.0	3.8869464
0.7896565	0.110422626	1.4663048	1.7787294	0.23811954	4.3485866	0.0	0.0	2.435425	3.3148181	5.4862137	0.6863719	1.6453867	0.0	0.15778393	3.6755211
0.79132617	1.3252652	0.40584454	0.5104867	0.0	3.7577603	0.0	0.0	3.226324	2.6872938	5.56071	2.267511	2.4470608	0.25941133	0.0	2.5536087
2.9173217	0.75691605	2.2147088	0.71974766	0.0	3.182437	0.0	0.0	3.4435048	3.6018925	4.7969155	2.917528	1.569781	0.024861783	0.0	4.461865
0.17320508	1.2861608	2.6559548	0.0	0.32219344	2.7173874	0.0	0.0	3.2643762	2.559431	4.352378	1.1053659	2.06154	0.0	1.5431811	3.6164253
2.508011	0.0	1.8068887	1.9137326	0.0	3.2959306	0.0	0.0	3.1317995	4.5749454	5.2553415	2.6370246	0.9019779	0.0	0.0	4.624827
4.699225	0.0	3.4737508	1.1216712	1.1683373	3.2318096	0.0	0.0	3.612883	4.3095784	4.6880865	3.555815	0.0	0.016311228	0.0	4.5919685
3.0361884	0.0	2.3718069	1.7973917	0.0	2.8868349	0.0	0.0	3.2373047	4.85	4.776861	3.5758166	0.20585617	0.5773835	0.0	5.317484
0.0	0.20533034	0.0	3.2427862	0.7802711	4.0125165	1.5667237	0.64236313	2.0390673	3.096577	3.6735022	0.73249924	1.1883054	0.38946247	1.620761	2.3303208
2.65594	0.0	2.489369	1.6807566	0.0	3.8412611	0.0	0.0	3.1054425	4.2282286	5.240606	2.6358151	0.13814938	0.22834516	0.0	3.4545953
1.973011	0.0	1.5064341	1.7444836	0.0	3.1499484	0.0	0.0	3.1015635	4.166398	5.096876	2.3820426	0.8437934	0.0	0.0	4.592002
3.379115	0.49243328	2.1786208	0.8204402	0.41215622	3.3505454	0.0	0.0	3.7947373	3.1873033	4.691006	3.104301	0.7802675	0.28040996	0.0	5.6685195
1.1740232	1.1679306	0.1745958	0.9435775	0.71999127	2.1947906	0.8231938	0.025883943	3.5757556	2.3693852	4.059746	2.850169	1.2816123	1.3246268	0.7860645	5.7460833
1.8883647	1.8984168	1.1107615	0.0	2.512442	1.6090953	1.1238203	1.1915654	3.8027506	0.90461516	3.2974617	2.67405	1.3972454	0.0	2.4634135	4.6478014
1.5274377	1.2507873	0.0	2.616117	0.11163652	3.074956	2.160035	0.3275955	2.7642577	2.7024302	3.243721	2.555316	0.88226616	0.64066803	0.15521076	6.053269
1.4140824	1.2786502	0.0	3.310458	0.4947994	3.5019364	2.5299592	0.032087445	2.7640843	1.6870792	3.8576174	2.8110938	0.5991373	1.5145136	0.45225933	5.328526
2.320686	1.0674018	0.0	2.178952	0.7058685	2.7600565	1.9802784	0.0	3.0239618	2.2848194	3.5150194	2.876875	1.2352409	1.4217474	0.2644328	5.809104
3.5486894	1.8456184	0.7120613	0.7814199	1.3594977	3.006811	1.2034132	0.0	3.7023776	2.2471118	3.046949	2.7119493	0.16703224	0.09292935	0.58619124	5.0540037
3.1981661	1.1748499	0.0	2.3312793	0.27359396	3.624017	1.9143901	0.0	3.3591104	2.8820734	3.533381	2.950346	0.7122443	0.6499766	0.0	6.88015
2.337371	1.9501464	0.0	1.6813663	0.37044793	3.3075876	1.873049	0.0	3.4787817	2.4930196	3.6958115	2.8433263	0.40508315	0.66997355	0.37678692	6.456829
0.52633244	2.065614	0.0	1.9159303	1.0905043	3.8819008	1.7741656	0.44371235	2.9869351	1.2713828	4.1547403	1.774845	0.05554241	0.058702003	2.0691588	4.937278
0.5355776	2.060965	0.0	1.3912098	0.9640411	3.3139968	1.7721543	0.81114507	3.030127	1.4127835	3.959071	1.7819979	0.6268626	0.0	2.050848	5.5085974
0.48811728	2.1181934	0.0	2.2400436	0.0	4.0668	2.5471714	0.9865304	2.854363	1.5162048	3.6873655	2.7983298	0.4676238	0.40739858	0.76850665	4.720806
0.99425787	2.3440857	0.0	2.7440274	0.0	3.3910298	2.8598404	1.1086063	3.072011	1.8412588	3.3449993	3.5308423	0.19289517	0.72006834	0.0	5.0658755
0.0	2.0687737	0.0	3.0201316	0.27937967	3.0771215	2.9131246	0.8796865	2.829314	0.981176	4.331155	2.59685	0.21721917	1.5891736	1.548667	5.114799
1.8045282	2.230821	0.0	2.4691482	0.0	3.2088525	2.5243688	0.551009	3.3541026	2.2252722	3.7639894	3.953552	0.23564416	0.5882699	0.0	5.31831
3.7264838	1.2497697	0.0	3.638723	0.0066182613	4.1670666	2.448628	0.0	3.1330132	2.1880305	4.140622	3.6625018	0.0	1.0988389	0.0	5.730446
4.9068947	1.2416213	0.0	3.3898983	0.0	4.159669	2.2591515	0.0	3.762537	2.9953148	4.1647778	4.1799903	0.0	1.3251742	0.0	6.5015426
6.1562514	0.32262465	0.0	2.38687	0.0	3.8313792	1.0442832	0.0	2.899537	3.0509076	2.4603348	4.103261	1.5056959	2.3246288	0.0	4.9887705
5.7400265	1.3517227	2.3654683	1.5183973	0.9716084	3.5479636	1.2960559	0.0	2.918347	0.5005245	3.1353872	3.021162	2.0041308	3.1854715	0.0	4.9829364
3.745957	0.9222917	0.15655869	1.2411199	0.73863506	2.1190958	1.4188051	2.6484122	3.507268	1.9116337	0.9044042	1.6642879	3.067057	1.134042	0.0	0.9330226
2.7990196	0.22332656	0.0	2.9034028	0.0	2.4515543	1.9382284	1.9106269	3.597209	2.326988	2.2531593	2.0278018	3.6921468	2.2821617	0.0	2.332557
3.5147219	1.796977	0.0	2.7340176	0.0	3.1798522	2.016676	0.22568354	2.0976472	2.1233618	2.7059796	4.201424	3.115625	2.2485523	0.0	3.443256
2.3323565	0.99564856	0.0	3.4269903	0.0	2.5391085	3.0820346	2.3858132	3.3753643	2.6361902	1.2375387	1.4654868	3.1194763	2.6741583	0.0	0.71543497
3.3802223	1.3469713	0.35310912	1.9436257	0.0	2.8603039	2.6388512	0.0	2.1214743	0.0	2.7095156	3.4687357	3.715922	3.8224661	0.0	3.1945248
2.3756206	1.8037751	0.0	1.9780657	0.0	2.6381454	3.5753293	0.1450296	2.0171366	0.0	1.5232737	2.4942884	3.392202	3.8712068	0.0	1.8781215
1.874781	2.084297	0.0	2.6526465	0.785319	0.5258126	3.5750256	0.0	0.0	0.0	1.3201952	3.6234305	3.028402	3.7601776	0.0	1.28098
3.6871963	0.5937973	0.974951	2.5054622	2.918065	1.1851997	2.3754358	3.8891926	2.584714	1.3753784	0.0	1.8313237	1.9165484	2.4258344	0.0	1.9781251
2.825324	0.0	0.0	4.570326	1.7968706	2.234291	2.8093028	2.5894196	2.9265084	1.3384321	0.97799826	2.2553985	1.8289348	3.431757	0.0	2.7673855
3.5896268	1.3832031	0.0	3.0505416	0.23668993	4.0467997	2.8615444	0.0	2.8852162	2.06458	2.1312566	4.0091195	1.1399128	1.7163765	0.0	5.207531
4.130372	2.018389	0.0	2.5079587	0.0	1.9501147	2.7991886	0.9739948	2.4018483	0.0	2.123754	4.02671	2.6089568	3.799893	0.0	4.478034
4.0670114	1.8702312	1.126509	0.636297	3.3839443	1.7512045	2.5431635	0.96077156	3.0798368	1.4392955	0.4819188	3.242046	1.0023049	1.6374065	0.60459906	4.330449
2.2593927	1.0651013	0.0	3.7425246	1.0199386	3.0662942	2.8534265	1.3279234	1.5860786	1.8857924	1.7512429	2.6574874	1.9132866	1.5465616	0.037472963	5.886586
3.0912087	1.2909892	0.0	2.492534	2.0187466	2.1517146	2.988511	0.46846184	2.9580164	1.4685972	1.8167536	3.5652018	1.5756253	2.4625256	0.0	5.6043444
4.102483	1.521891	0.0	3.9510877	0.0	2.3955762	3.646822	0.6362202	1.8602904	2.0009394	1.6242168	4.0574965	1.9519894	2.6055002	0.0	5.750682
1.7266226	2.7678223	0.5642763	2.3209946	0.69674075	1.2229494	3.8999054	2.472605	1.5979586	0.0	0.52188474	1.7127638	2.3489056	3.8373256	1.0927981	2.844209
2.36055	2.8569593	1.196933	1.6391726	1.5028003	0.9437319	3.8946102	3.0869544	1.2265165	0.0	0.020298004	1.6423826	2.22298	4.0711184	1.3993715	1.2841358
1.3237268	1.6710228	0.0	3.5313232	0.47468954	3.0957212	3.7704644	1.2541304	1.8851101	2.3917122	1.0515802	2.5680707	2.2364693	2.4939697	0.3553028	4.478601
3.9817295	1.5818664	0.0	2.7788057	0.039133534	0.8761047	5.1114388	1.2493383	2.7036521	2.0154498	0.0	2.7530015	2.2660964	3.7989001	0.2454862	3.6563232
2.4585135	1.0719013	1.4690795	1.2599841	3.356318	0.9943474	4.336132	3.633916	2.1270313	1.5497372	0.0	1.0639447	1.1486318	2.2667108	3.9353592	0.2772014
0.0042153746	1.822709	1.643852	2.726759	2.5428722	0.79539865	3.61756	2.5105155	0.41267374	0.0	0.0	1.19292	2.045141	4.223058	0.95541936	1.2053744
0.6130034	2.4200761	2.4349892	1.4300542	4.802761	0.0	3.022214	4.6364856	1.8143964	2.085107	0.0	0.18453345	0.75941855	1.3839192	4.7222424	0.0
0.0	1.6485137	0.866532	3.4788914	3.2562802	0.0	3.6427937	3.9184594	1.5530232	2.77626	0.0	0.46541065	1.216557	3.1468287	3.6899004	0.2816067
1.5241148	2.0670981	0.4047597	3.8825119	2.6974156	0.0	4.130948	3.1036205	1.8983741	3.082439	0.0	1.4500376	1.3840511	3.3183222	2.18405	1.3952411
1.7749842	2.52385	0.052167177	3.062862	2.1142516	0.24289227	3.7536516	3.0709004	2.0606074	3.4571514	0.0	1.6742879	0.83200455	2.6826894	1.6578448	0.24649027
0.37529406	0.21876395	0.0	2.8164814	0.8556213	2.353593	3.4874673	3.6337478	2.897106	1.6008878	0.0	1.797441	2.193071	2.632602	1.8557155	0.559142
2.1456158	1.3627479	3.0717115	1.1124606	4.889448	1.973797	2.7055016	5.026682	2.2171803	0.0	0.0	0.76672375	0.5433797	0.85765505	3.8901348	0.0
0.96715283	0.38441816	0.054814756	2.6788685	1.926002	2.286522	3.4739203	4.4146085	2.074986	1.1635478	0.0	1.542386	1.7299352	3.0240479	2.001606	0.0
0.0	0.5803839	1.3150856	3.4059162	3.6595316	1.7370255	3.5923135	3.8727543	2.110705	2.249532	0.0	0.95576483	0.62246925	3.6583061	3.6077425	0.0
0.30718237	0.4460022	0.47727668	2.6081295	1.6474657	2.617299	2.8410482	4.657932	1.820386	1.2897575	0.0	1.2614298	1.7233732	2.410911	1.6825461	0.0
0.0	0.0	0.0	0.0	2.4498467	0.047516644	4.1402736	0.3631901	0.0	0.3239971	0.0	2.1184783	2.6351712	3.4508548	0.5457754	0.0
0.95011115	0.27425224	0.0	3.25951	1.7004468	1.4892886	3.382426	3.5944033	2.8511832	1.854413	0.0	0.8650956	3.4494977	2.9603837	1.7633542	2.0064125
0.39473283	0.70736307	0.04455787	3.283138	2.131579	1.8473027	4.2267027	2.9127126	2.9852645	3.555068	0.0	0.2754077	1.2362837	2.4039588	3.1443262	1.5911305
0.0	0.21804631	0.0	0.5440564	2.1303074	0.0	4.457654	0.0	0.22096017	0.023598194	0.75745237	0.9025393	2.5458004	3.8547754	0.68042874	1.5074177
2.139223	2.197945	1.4917998	1.1085542	0.023837283	2.5105827	4.2218156	0.91731834	2.4981427	1.5645878	1.5407234	1.6499467	3.0573175	3.5592399	2.263694	2.1486697
0.0	3.480537	0.0	0.60290617	1.939648	2.5257838	1.7593195	1.2360828	1.1506062	0.0	2.505626	0.0	3.183961	0.0	1.4282056	1.8139254
0.0	3.1819627	0.0	1.8693606	0.47307706	2.8809905	2.1106567	1.0303656	1.0301648	0.0	3.9467063	0.0	3.840126	0.0	0.6316406	2.290877
0.0	3.6601572	0.0	0.3749603	1.3823494	2.5685174	1.7914164	1.2428672	1.2193356	0.0	2.7595348	0.0	3.2190669	0.0	1.2734176	1.5842463
0.0	4.0077863	0.0	1.7007823	0.0	1.9642785	2.1538424	1.7679251	0.5652825	1.0819241	2.0374231	0.19687247	3.0066898	0.052274078	1.1737516	2.4435024
0.0	3.1700468	0.0	0.4904372	0.0	3.9746087	2.03888	2.1046166	1.425329	1.5733793	2.8181562	0.0	2.2234864	0.0	1.9678581	0.0
0.0	3.311921	0.0	2.262593	0.0	3.0809712	2.7903588	0.6705621	1.1250929	0.0	4.3393984	0.0	3.090777	0.0	0.9827251	1.877306
0.0	3.8316107	0.0	1.5467505	0.32702065	0.15230888	3.7468104	0.4697114	1.1445432	0.0	2.333657	0.0	3.7113557	0.0	2.3008068	1.9527009
0.0	1.2455435	0.0	0.0	1.167494	0.0	4.2682047	0.76494044	0.0	0.0	0.349122	0.65288484	2.8083982	1.7360493	1.5171027	0.0
0.0	3.585201	0.0	2.226556	0.04843664	0.0	4.2248454	0.5910213	1.251065	0.0	2.5202787	0.6979377	3.7102475	0.8431244	1.9777734	2.304863
0.0	3.6076596	0.0	2.4853652	0.0	0.0	4.2317624	0.56981564	1.2186732	0.0	2.560443	0.67865586	3.8061652	1.081044	1.763562	2.4045076
